id	msn_id	msn_seq	msn_ref	msn_name	platform_type	platform_name	inst_configuration	event_name	datetime	n_stages	n_legs	n_wpts	wpt	stage_i	stage_type	stage_dirn	leg_i	leg_length	wpt_i	wpt_type	colour	shape	depth_option	dfs	hfb	depth_water	depth_vehicle	east	north	zone	lat	lon	speed_kn	dir_rads	dir_degs	dist_m	time_mins	power	ch_distance	ch_time_secs	ch_power	dive_angle	wpt_radius	is_parking	park_radius	park_time	is_surface	is_usbl	is_cam1	is_strobe	is_cam2	is_sidescan	is_multibeam
04ccd6b0-03a5-4f31-9aa8-d0259d95ab6f	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	41	1	TG	0	10	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.3	-3.5	382886.5798	5717906.899	55	-38.67969561	145.6535991	2	2.443460953	140	10	0.161987181	0	562.8902882	533.0753139	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3f84bf07-57a9-44b5-8a69-dc451a04dd0f	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	42	1	TG	0	10	25	2	Leg start	Cyan	Circle	H	0	1.8	-6.01	-4.21	382894.2402	5717913.327	55	-38.67963872	145.6536882	2	0.872664626	50	10	0.161987181	0	572.8902882	542.7945447	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
c9667bd0-d555-4e45-941a-027cdb3cdcf5	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	43	1	TG	0	10	25	3	Leg end	Green	Circle	H	0	1.8	-7.72	-5.92	382913.3913	5717929.397	55	-38.67949647	145.653911	2	0.872664626	50	25	0.404967952	0	597.8902882	567.0926219	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
99077cd2-28d2-4342-988b-222f6fa706d9	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	44	1	TG	0	10	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-8.08	-5.28	382919.7662	5717937.357	55	-38.6794256	145.6539856	2	0.675269066	38.69006753	10.19803903	0.165195159	0	608.0883272	577.0043314	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4f518a98-0119-4d6a-8520-ae1592c788c4	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	45	1	TG	0	11	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.85	-4.05	382913.3383	5717945.017	55	-38.67935574	145.6539131	2	5.585053606	320	10	0.161987181	0	618.0883272	586.7235623	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
752314b1-16d7-4463-bd27-08952a0544f7	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	46	1	TG	0	11	25	2	Leg start	Cyan	Circle	H	0	1.8	-7.53	-5.73	382905.6779	5717938.59	55	-38.67941263	145.6538239	2	4.01425728	230	10	0.161987181	0	628.0883272	596.4427932	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
6bb442dd-02f0-48cf-90b0-3950cd25bc32	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	47	1	TG	0	11	25	3	Leg end	Green	Circle	H	0	1.8	-6.73	-4.93	382886.5268	5717922.52	55	-38.67955488	145.6536011	2	4.01425728	230	25	0.404967952	0	653.0883272	620.7408703	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
e19247e7-c3a4-43a8-acfa-76fced722ba9	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	48	1	TG	0	11	25	4	Leg end turn	Cyan	Circle	H	0	2.8	-5.78	-2.98	382881.4375	5717913.028	55	-38.67963972	145.653541	2	3.633750902	208.1985905	10.77032961	0.174465533	0	663.8586569	631.2088023	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9b38c35d-bbee-483b-ab77-4007e22cc992	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	49	1	TG	0	12	25	1	Leg start turn	Cyan	Circle	H	0	2.8	-6.42	-3.62	382887.8653	5717905.367	55	-38.67970959	145.6536136	2	2.443460953	140	10	0.161987181	0	673.8586569	640.9280332	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2692aab8-737a-4d26-b08d-d51d1bb0ca32	cc551482-20b5-463c-9afc-413fbd015b6f	161202	3004-tg25	vic-bunurong-tg25-3004-Twin Reefs	AUV Iver	Harold Holt	Benthic stereo video|Strobes			1	13	60	50	1	TG	0	12	25	2	Leg start	Cyan	Circle	H	0	1.8	-6.05	-4.25	382895.5258	5717911.795	55	-38.67965269	145.6537027	2	0.872664626	50	10	0.161987181	0	683.8586569	650.647264	0	25	5	FALSE	15	1000	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
